-65, -93, 730
-15, -113, 662
-12, -108, 679
-40, -107, 669
-60, -135, 721
-33, -123, 755
1, -83, 757
-,-,-
169, 76, 905
169, 76, 963
186, 132, 963
111, 102, 972
57, 52, 994
109, 64, 951
109, 64, 951
174, 128, 903
202, 139, 833
171, 97, 805
129, 106, 822
145, 148, 814
145, 148, 814
120, 137, 790
153, 140, 787
195, 241, 775
115, 217, 855
10, 146, 928
10, 146, 928
1, 138, 972
45, 161, 932
13, 157, 969
13, 157, 969
-37, 114, 1036
-130, 51, 1126
-211, -18, 1179
-299, -119, 1215
-341, -190, 1344
-365, -191, 1366
-373, -209, 1339
-422, -248, 1288
-430, -244, 1235
-420, -216, 1200
-349, -213, 1104
-330, -183, 1008
-324, -155, 962
-330, -141, 945
-337, -131, 941
-273, -64, 923
-210, 51, 935
-210, 51, 935
-221, 185, 972
-208, 264, 1016
-106, 318, 1000
16, 366, 920
127, 444, 929
246, 529, 941
270, 565, 961
270, 565, 961
235, 579, 1036
273, 554, 1055
298, 506, 1043
299, 518, 1052
268, 499, 1043
293, 437, 1076
352, 424, 1040
352, 424, 1040
340, 421, 1036
259, 373, 1085
225, 376, 1121
182, 338, 1154
168, 317, 1184
140, 276, 1197
82, 210, 1161
65, 132, 1130
65, 132, 1130
66, 68, 1055
63, 85, 962
-78, 32, 1012
-169, -4, 1016
-169, -4, 1016
-158, -34, 958
-94, -109, 827
-68, -150, 705
-89, -77, 708
-125, -44, 748
-137, -105, 786
-48, -51, 766
3, -52, 736
3, -52, 736
-5, -43, 820
-,-,-
131, 48, 872
140, 79, 910
170, 143, 891
65, 106, 978
37, 58, 987
37, 58, 987
102, 112, 935
144, 154, 875
126, 178, 846
131, 220, 823
131, 220, 823
196, 312, 790
190, 329, 742
156, 301, 773
175, 293, 772
127, 272, 794
127, 272, 794
19, 204, 950
-20, 135, 1006
-92, 30, 1031
-120, -10, 1051
-133, -76, 1164
-127, -132, 1189
-195, -172, 1202
-254, -179, 1311
-302, -175, 1372
-340, -166, 1368
-331, -184, 1303
-312, -186, 1227
-341, -169, 1184
-374, -176, 1130
-329, -192, 1022
-287, -187, 928
-267, -169, 893
-271, -155, 914
-286, -102, 940
-286, -102, 940
-239, -51, 932
-167, 28, 928
-111, 148, 942
-118, 243, 951
-95, 311, 1021
60, 374, 990
215, 472, 888
215, 472, 888
258, 532, 878
303, 615, 939
392, 704, 1032
426, 735, 1040
438, 718, 1016
352, 563, 1086
272, 429, 1169
272, 429, 1169
254, 349, 1184
230, 281, 1141
247, 303, 1154
144, 306, 1189
23, 205, 1294
65, 167, 1224
114, 166, 1143
114, 166, 1143
124, 192, 1042
47, 206, 1023
-92, 137, 1090
-111, 87, 1058
-24, 59, 901
-8, -35, 772
-8, -35, 772
19, -101, 738
8, -94, 714
-57, -79, 747
-109, -102, 774
-111, -91, 769
-111, -91, 769
-60, -44, 784
-,-,-
119, 28, 906
122, 145, 958
115, 131, 920
108, 92, 903
108, 92, 903
91, 125, 920
93, 195, 907
131, 214, 881
173, 264, 805
173, 264, 805
202, 334, 758
231, 372, 693
148, 304, 759
75, 240, 802
75, 240, 802
36, 231, 822
-9, 205, 837
40, 188, 890
64, 171, 974
64, 171, 974
-22, 105, 1072
-104, 37, 1143
-168, 53, 1216
-266, -2, 1316
-346, -100, 1386
-364, -150, 1355
-368, -144, 1323
-416, -215, 1302
-438, -291, 1268
-453, -301, 1142
-429, -279, 1105
-420, -268, 986
-407, -242, 919
-334, -160, 809
-331, -115, 857
-315, -86, 923
-315, -86, 923
-331, -10, 970
-378, 64, 1038
-314, 171, 1069
-198, 221, 1022
-58, 277, 927
40, 396, 913
101, 482, 940
101, 482, 940
149, 594, 976
253, 641, 992
289, 643, 971
304, 657, 1019
355, 656, 1068
472, 611, 1061
472, 611, 1061
476, 592, 1077
341, 529, 1143
206, 420, 1231
198, 358, 1242
215, 331, 1214
184, 287, 1220
85, 249, 1248
27, 227, 1273
27, 227, 1273
63, 206, 1183
87, 214, 1018
37, 192, 956
-70, 83, 946
-70, 83, 946
-100, 11, 917
-60, -38, 791
-40, -131, 693
-61, -164, 649
-92, -120, 703
-211, -149, 785
-212, -119, 883
-212, -119, 883
-193, -59, 880
-147, -42, 865
-,-,-
136, 11, 914
143, 42, 929
106, 56, 898
141, 91, 883
141, 91, 883
223, 226, 815
217, 290, 740
268, 340, 687
286, 352, 631
286, 352, 631
